Polygon,Grid_ID
"POLYGON ((121.2681818181818 14.72272727272727, 121.2726863226863 14.72272727272727, 121.2726863226863 14.72723177723178, 121.2681818181818 14.72723177723178, 121.2681818181818 14.72272727272727))",830
"POLYGON ((121.2681818181818 14.72727272727273, 121.2726863226863 14.72727272727273, 121.2726863226863 14.73177723177723, 121.2681818181818 14.73177723177723, 121.2681818181818 14.72727272727273))",831
"POLYGON ((121.2681818181818 14.73181818181818, 121.2726863226863 14.73181818181818, 121.2726863226863 14.73632268632269, 121.2681818181818 14.73632268632269, 121.2681818181818 14.73181818181818))",832
"POLYGON ((121.2681818181818 14.73636363636364, 121.2726863226863 14.73636363636364, 121.2726863226863 14.74086814086814, 121.2681818181818 14.74086814086814, 121.2681818181818 14.73636363636364))",833
"POLYGON ((121.2681818181818 14.74090909090909, 121.2726863226863 14.74090909090909, 121.2726863226863 14.7454135954136, 121.2681818181818 14.7454135954136, 121.2681818181818 14.74090909090909))",834
"POLYGON ((121.2727272727273 14.60454545454546, 121.2772317772318 14.60454545454546, 121.2772317772318 14.60904995904996, 121.2727272727273 14.60904995904996, 121.2727272727273 14.60454545454546))",835
"POLYGON ((121.2727272727273 14.60909090909091, 121.2772317772318 14.60909090909091, 121.2772317772318 14.61359541359541, 121.2727272727273 14.61359541359541, 121.2727272727273 14.60909090909091))",836
"POLYGON ((121.2727272727273 14.61363636363636, 121.2772317772318 14.61363636363636, 121.2772317772318 14.61814086814087, 121.2727272727273 14.61814086814087, 121.2727272727273 14.61363636363636))",837
"POLYGON ((121.2727272727273 14.61818181818182, 121.2772317772318 14.61818181818182, 121.2772317772318 14.62268632268632, 121.2727272727273 14.62268632268632, 121.2727272727273 14.61818181818182))",838
"POLYGON ((121.2727272727273 14.62272727272727, 121.2772317772318 14.62272727272727, 121.2772317772318 14.62723177723178, 121.2727272727273 14.62723177723178, 121.2727272727273 14.62272727272727))",839
"POLYGON ((121.2727272727273 14.62727272727273, 121.2772317772318 14.62727272727273, 121.2772317772318 14.63177723177723, 121.2727272727273 14.63177723177723, 121.2727272727273 14.62727272727273))",840
"POLYGON ((121.2727272727273 14.63181818181818, 121.2772317772318 14.63181818181818, 121.2772317772318 14.63632268632269, 121.2727272727273 14.63632268632269, 121.2727272727273 14.63181818181818))",841
"POLYGON ((121.2727272727273 14.63636363636364, 121.2772317772318 14.63636363636364, 121.2772317772318 14.64086814086814, 121.2727272727273 14.64086814086814, 121.2727272727273 14.63636363636364))",842
"POLYGON ((121.2727272727273 14.64090909090909, 121.2772317772318 14.64090909090909, 121.2772317772318 14.6454135954136, 121.2727272727273 14.6454135954136, 121.2727272727273 14.64090909090909))",843
"POLYGON ((121.2727272727273 14.64545454545455, 121.2772317772318 14.64545454545455, 121.2772317772318 14.64995904995905, 121.2727272727273 14.64995904995905, 121.2727272727273 14.64545454545455))",844
"POLYGON ((121.2727272727273 14.65, 121.2772317772318 14.65, 121.2772317772318 14.65450450450451, 121.2727272727273 14.65450450450451, 121.2727272727273 14.65))",845
"POLYGON ((121.2727272727273 14.65454545454545, 121.2772317772318 14.65454545454545, 121.2772317772318 14.65904995904996, 121.2727272727273 14.65904995904996, 121.2727272727273 14.65454545454545))",846
"POLYGON ((121.2727272727273 14.65909090909091, 121.2772317772318 14.65909090909091, 121.2772317772318 14.66359541359541, 121.2727272727273 14.66359541359541, 121.2727272727273 14.65909090909091))",847
"POLYGON ((121.2727272727273 14.66363636363636, 121.2772317772318 14.66363636363636, 121.2772317772318 14.66814086814087, 121.2727272727273 14.66814086814087, 121.2727272727273 14.66363636363636))",848
"POLYGON ((121.2727272727273 14.66818181818182, 121.2772317772318 14.66818181818182, 121.2772317772318 14.67268632268632, 121.2727272727273 14.67268632268632, 121.2727272727273 14.66818181818182))",849
"POLYGON ((121.2727272727273 14.67272727272727, 121.2772317772318 14.67272727272727, 121.2772317772318 14.67723177723178, 121.2727272727273 14.67723177723178, 121.2727272727273 14.67272727272727))",850
"POLYGON ((121.2727272727273 14.67727272727273, 121.2772317772318 14.67727272727273, 121.2772317772318 14.68177723177723, 121.2727272727273 14.68177723177723, 121.2727272727273 14.67727272727273))",851
"POLYGON ((121.2727272727273 14.68181818181818, 121.2772317772318 14.68181818181818, 121.2772317772318 14.68632268632269, 121.2727272727273 14.68632268632269, 121.2727272727273 14.68181818181818))",852
"POLYGON ((121.2727272727273 14.68636363636364, 121.2772317772318 14.68636363636364, 121.2772317772318 14.69086814086814, 121.2727272727273 14.69086814086814, 121.2727272727273 14.68636363636364))",853
"POLYGON ((121.2727272727273 14.69090909090909, 121.2772317772318 14.69090909090909, 121.2772317772318 14.6954135954136, 121.2727272727273 14.6954135954136, 121.2727272727273 14.69090909090909))",854
"POLYGON ((121.2727272727273 14.69545454545455, 121.2772317772318 14.69545454545455, 121.2772317772318 14.69995904995905, 121.2727272727273 14.69995904995905, 121.2727272727273 14.69545454545455))",855
"POLYGON ((121.2727272727273 14.7, 121.2772317772318 14.7, 121.2772317772318 14.70450450450451, 121.2727272727273 14.70450450450451, 121.2727272727273 14.7))",856
"POLYGON ((121.2727272727273 14.70454545454546, 121.2772317772318 14.70454545454546, 121.2772317772318 14.70904995904996, 121.2727272727273 14.70904995904996, 121.2727272727273 14.70454545454546))",857
"POLYGON ((121.2727272727273 14.70909090909091, 121.2772317772318 14.70909090909091, 121.2772317772318 14.71359541359541, 121.2727272727273 14.71359541359541, 121.2727272727273 14.70909090909091))",858
"POLYGON ((121.2727272727273 14.71363636363636, 121.2772317772318 14.71363636363636, 121.2772317772318 14.71814086814087, 121.2727272727273 14.71814086814087, 121.2727272727273 14.71363636363636))",859
"POLYGON ((121.2727272727273 14.71818181818182, 121.2772317772318 14.71818181818182, 121.2772317772318 14.72268632268632, 121.2727272727273 14.72268632268632, 121.2727272727273 14.71818181818182))",860
"POLYGON ((121.2727272727273 14.72272727272727, 121.2772317772318 14.72272727272727, 121.2772317772318 14.72723177723178, 121.2727272727273 14.72723177723178, 121.2727272727273 14.72272727272727))",861
"POLYGON ((121.2727272727273 14.72727272727273, 121.2772317772318 14.72727272727273, 121.2772317772318 14.73177723177723, 121.2727272727273 14.73177723177723, 121.2727272727273 14.72727272727273))",862
"POLYGON ((121.2727272727273 14.73181818181818, 121.2772317772318 14.73181818181818, 121.2772317772318 14.73632268632269, 121.2727272727273 14.73632268632269, 121.2727272727273 14.73181818181818))",863
"POLYGON ((121.2727272727273 14.73636363636364, 121.2772317772318 14.73636363636364, 121.2772317772318 14.74086814086814, 121.2727272727273 14.74086814086814, 121.2727272727273 14.73636363636364))",864
"POLYGON ((121.2727272727273 14.74090909090909, 121.2772317772318 14.74090909090909, 121.2772317772318 14.7454135954136, 121.2727272727273 14.7454135954136, 121.2727272727273 14.74090909090909))",865
"POLYGON ((121.2772727272727 14.60909090909091, 121.2817772317772 14.60909090909091, 121.2817772317772 14.61359541359541, 121.2772727272727 14.61359541359541, 121.2772727272727 14.60909090909091))",866
"POLYGON ((121.2772727272727 14.61363636363636, 121.2817772317772 14.61363636363636, 121.2817772317772 14.61814086814087, 121.2772727272727 14.61814086814087, 121.2772727272727 14.61363636363636))",867
"POLYGON ((121.2772727272727 14.61818181818182, 121.2817772317772 14.61818181818182, 121.2817772317772 14.62268632268632, 121.2772727272727 14.62268632268632, 121.2772727272727 14.61818181818182))",868
"POLYGON ((121.2772727272727 14.62272727272727, 121.2817772317772 14.62272727272727, 121.2817772317772 14.62723177723178, 121.2772727272727 14.62723177723178, 121.2772727272727 14.62272727272727))",869
"POLYGON ((121.2772727272727 14.62727272727273, 121.2817772317772 14.62727272727273, 121.2817772317772 14.63177723177723, 121.2772727272727 14.63177723177723, 121.2772727272727 14.62727272727273))",870
"POLYGON ((121.2772727272727 14.63181818181818, 121.2817772317772 14.63181818181818, 121.2817772317772 14.63632268632269, 121.2772727272727 14.63632268632269, 121.2772727272727 14.63181818181818))",871
"POLYGON ((121.2772727272727 14.63636363636364, 121.2817772317772 14.63636363636364, 121.2817772317772 14.64086814086814, 121.2772727272727 14.64086814086814, 121.2772727272727 14.63636363636364))",872
"POLYGON ((121.2772727272727 14.64090909090909, 121.2817772317772 14.64090909090909, 121.2817772317772 14.6454135954136, 121.2772727272727 14.6454135954136, 121.2772727272727 14.64090909090909))",873
"POLYGON ((121.2772727272727 14.64545454545455, 121.2817772317772 14.64545454545455, 121.2817772317772 14.64995904995905, 121.2772727272727 14.64995904995905, 121.2772727272727 14.64545454545455))",874
"POLYGON ((121.2772727272727 14.65, 121.2817772317772 14.65, 121.2817772317772 14.65450450450451, 121.2772727272727 14.65450450450451, 121.2772727272727 14.65))",875
"POLYGON ((121.2772727272727 14.65454545454545, 121.2817772317772 14.65454545454545, 121.2817772317772 14.65904995904996, 121.2772727272727 14.65904995904996, 121.2772727272727 14.65454545454545))",876
"POLYGON ((121.2772727272727 14.65909090909091, 121.2817772317772 14.65909090909091, 121.2817772317772 14.66359541359541, 121.2772727272727 14.66359541359541, 121.2772727272727 14.65909090909091))",877
"POLYGON ((121.2772727272727 14.66363636363636, 121.2817772317772 14.66363636363636, 121.2817772317772 14.66814086814087, 121.2772727272727 14.66814086814087, 121.2772727272727 14.66363636363636))",878
"POLYGON ((121.2772727272727 14.66818181818182, 121.2817772317772 14.66818181818182, 121.2817772317772 14.67268632268632, 121.2772727272727 14.67268632268632, 121.2772727272727 14.66818181818182))",879
"POLYGON ((121.2772727272727 14.67272727272727, 121.2817772317772 14.67272727272727, 121.2817772317772 14.67723177723178, 121.2772727272727 14.67723177723178, 121.2772727272727 14.67272727272727))",880
"POLYGON ((121.2772727272727 14.67727272727273, 121.2817772317772 14.67727272727273, 121.2817772317772 14.68177723177723, 121.2772727272727 14.68177723177723, 121.2772727272727 14.67727272727273))",881
"POLYGON ((121.2772727272727 14.68181818181818, 121.2817772317772 14.68181818181818, 121.2817772317772 14.68632268632269, 121.2772727272727 14.68632268632269, 121.2772727272727 14.68181818181818))",882
"POLYGON ((121.2772727272727 14.68636363636364, 121.2817772317772 14.68636363636364, 121.2817772317772 14.69086814086814, 121.2772727272727 14.69086814086814, 121.2772727272727 14.68636363636364))",883
"POLYGON ((121.2772727272727 14.69090909090909, 121.2817772317772 14.69090909090909, 121.2817772317772 14.6954135954136, 121.2772727272727 14.6954135954136, 121.2772727272727 14.69090909090909))",884
"POLYGON ((121.2772727272727 14.69545454545455, 121.2817772317772 14.69545454545455, 121.2817772317772 14.69995904995905, 121.2772727272727 14.69995904995905, 121.2772727272727 14.69545454545455))",885
"POLYGON ((121.2772727272727 14.7, 121.2817772317772 14.7, 121.2817772317772 14.70450450450451, 121.2772727272727 14.70450450450451, 121.2772727272727 14.7))",886
"POLYGON ((121.2772727272727 14.70454545454546, 121.2817772317772 14.70454545454546, 121.2817772317772 14.70904995904996, 121.2772727272727 14.70904995904996, 121.2772727272727 14.70454545454546))",887
"POLYGON ((121.2772727272727 14.70909090909091, 121.2817772317772 14.70909090909091, 121.2817772317772 14.71359541359541, 121.2772727272727 14.71359541359541, 121.2772727272727 14.70909090909091))",888
"POLYGON ((121.2772727272727 14.71363636363636, 121.2817772317772 14.71363636363636, 121.2817772317772 14.71814086814087, 121.2772727272727 14.71814086814087, 121.2772727272727 14.71363636363636))",889
"POLYGON ((121.2772727272727 14.71818181818182, 121.2817772317772 14.71818181818182, 121.2817772317772 14.72268632268632, 121.2772727272727 14.72268632268632, 121.2772727272727 14.71818181818182))",890
"POLYGON ((121.2772727272727 14.72272727272727, 121.2817772317772 14.72272727272727, 121.2817772317772 14.72723177723178, 121.2772727272727 14.72723177723178, 121.2772727272727 14.72272727272727))",891
"POLYGON ((121.2772727272727 14.72727272727273, 121.2817772317772 14.72727272727273, 121.2817772317772 14.73177723177723, 121.2772727272727 14.73177723177723, 121.2772727272727 14.72727272727273))",892
"POLYGON ((121.2772727272727 14.73181818181818, 121.2817772317772 14.73181818181818, 121.2817772317772 14.73632268632269, 121.2772727272727 14.73632268632269, 121.2772727272727 14.73181818181818))",893
"POLYGON ((121.2772727272727 14.73636363636364, 121.2817772317772 14.73636363636364, 121.2817772317772 14.74086814086814, 121.2772727272727 14.74086814086814, 121.2772727272727 14.73636363636364))",894
"POLYGON ((121.2772727272727 14.74090909090909, 121.2817772317772 14.74090909090909, 121.2817772317772 14.7454135954136, 121.2772727272727 14.7454135954136, 121.2772727272727 14.74090909090909))",895
"POLYGON ((121.2818181818182 14.60909090909091, 121.2863226863227 14.60909090909091, 121.2863226863227 14.61359541359541, 121.2818181818182 14.61359541359541, 121.2818181818182 14.60909090909091))",896
"POLYGON ((121.2818181818182 14.61363636363636, 121.2863226863227 14.61363636363636, 121.2863226863227 14.61814086814087, 121.2818181818182 14.61814086814087, 121.2818181818182 14.61363636363636))",897
"POLYGON ((121.2818181818182 14.61818181818182, 121.2863226863227 14.61818181818182, 121.2863226863227 14.62268632268632, 121.2818181818182 14.62268632268632, 121.2818181818182 14.61818181818182))",898
"POLYGON ((121.2818181818182 14.62272727272727, 121.2863226863227 14.62272727272727, 121.2863226863227 14.62723177723178, 121.2818181818182 14.62723177723178, 121.2818181818182 14.62272727272727))",899
"POLYGON ((121.2818181818182 14.62727272727273, 121.2863226863227 14.62727272727273, 121.2863226863227 14.63177723177723, 121.2818181818182 14.63177723177723, 121.2818181818182 14.62727272727273))",900
"POLYGON ((121.2818181818182 14.63181818181818, 121.2863226863227 14.63181818181818, 121.2863226863227 14.63632268632269, 121.2818181818182 14.63632268632269, 121.2818181818182 14.63181818181818))",901
"POLYGON ((121.2818181818182 14.63636363636364, 121.2863226863227 14.63636363636364, 121.2863226863227 14.64086814086814, 121.2818181818182 14.64086814086814, 121.2818181818182 14.63636363636364))",902
"POLYGON ((121.2818181818182 14.64090909090909, 121.2863226863227 14.64090909090909, 121.2863226863227 14.6454135954136, 121.2818181818182 14.6454135954136, 121.2818181818182 14.64090909090909))",903
"POLYGON ((121.2818181818182 14.64545454545455, 121.2863226863227 14.64545454545455, 121.2863226863227 14.64995904995905, 121.2818181818182 14.64995904995905, 121.2818181818182 14.64545454545455))",904
"POLYGON ((121.2818181818182 14.65, 121.2863226863227 14.65, 121.2863226863227 14.65450450450451, 121.2818181818182 14.65450450450451, 121.2818181818182 14.65))",905
"POLYGON ((121.2818181818182 14.65454545454545, 121.2863226863227 14.65454545454545, 121.2863226863227 14.65904995904996, 121.2818181818182 14.65904995904996, 121.2818181818182 14.65454545454545))",906
"POLYGON ((121.2818181818182 14.65909090909091, 121.2863226863227 14.65909090909091, 121.2863226863227 14.66359541359541, 121.2818181818182 14.66359541359541, 121.2818181818182 14.65909090909091))",907
"POLYGON ((121.2818181818182 14.66363636363636, 121.2863226863227 14.66363636363636, 121.2863226863227 14.66814086814087, 121.2818181818182 14.66814086814087, 121.2818181818182 14.66363636363636))",908
"POLYGON ((121.2818181818182 14.66818181818182, 121.2863226863227 14.66818181818182, 121.2863226863227 14.67268632268632, 121.2818181818182 14.67268632268632, 121.2818181818182 14.66818181818182))",909
